Kategorie,Titel,Eingangsbereich-rollstuhlgerecht,Personenaufzug-rollstuhlgerecht,Personenaufzug-vorhanden,Toilette-rollstuhlgerecht,Strasse,PLZ,Ort,Oeffnungszeiten,Longitude,Latitude,Parkplatz-vorhanden,Parkplatz-vor-Einrichtung-vorhanden,Anzahl-Behindertenparkplaetze-v-Einrichtung,Hauseigener-Parkplatz-vorhanden,Anzahl-Behindertenparkplaetze-auf-hauseigenem-Parkplatz,Ort-hauseigener-Parkplatz,Stufen-bis-Eingang-vorhanden,Anzahl-der-Stufen-bis-Eingang,Hoehe-einer-Stufe-bis-Eingang-cm,Eingang-Handlauf-durchgehend-links-vorhanden,Eingang-Handlauf-durchgehend-rechts-vorhanden,Eingang-Farbliche-Markierung-erste-u-letzte-Stufe-vorhanden,Alternativer-Eingang-fuer-Rollstuhlfahrer-vorhanden,Ort-alternativer-Eingang-fuer-Rollstuhlfahrer,Rampe-vor-Eingang-vorhanden,Laenge-der-Rampe-cm,Hoehe-der-Rampe-cm,Breite-der-Rampe-cm,Rampe-Handlauf-durchgehend-links-vorhanden,Rampe-Handlauf-durchgehend-rechts-vorhanden,Rampe-Farbliche-Markierung-an-Beginn-u-Ende-der-Rampe-vorhanden,Eingang-Klingel-vorhanden,Eingang-Ort-der-Klingel,Eingang-Klingel-mit-Wechselsprechanlage-vorhanden,Eingang-Hoehe-oberster-Bedienknopf-von-Klingel-cm,Kleinste-Tuerbreite-bis-Erreichen-der-Einrichtung-cm,Tuerart-am-Eingang-Automatische-Tuer,Tuerart-am-Eingang-Halbautomatische-Tuer,Tuerart-am-Eingang-Drehtuer,Tuerart-am-Eingang-Schiebetuer,Tuerart-am-Eingang-Drehfluegeltuer,Tuerart-am-Eingang-Pendeltuer,Tuerart-am-Eingang-andere-Tuerart,Aufzug-in-der-Einrichtung-vorhanden,Anzahl-der-Stufen-bis-Aufzug-in-der-Einrichtung,Aufzug-Tuerbreite-cm,Stufen-bis-Aufzug-in-der-Einrichtung-vorhanden,Aufzug-Breite-Innenkabine-cm,Aufzug-Tiefe-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-in-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-außerhalb-cm,Aufzug-Ort-Aufenthaltsort-Aufzugsberechtigter,Toilette-in-der-Einrichtung-vorhanden,Toilette-mit-Piktogramm-als-Behindertentoilette-gekennzeichnet,Stufen-bis-Toilette-in-Einrichtung-vorhanden,Anzahl-Stufen-bis-Toilette-in-Einrichtung,Hoehe-der-Stufen-bis-Toilette-in-Einrichtung-cm,Stufen-bis-Toilette:-Handlauf-durchgehend-links-vorhanden,Stufen-bis-Toilette:-Handlauf-durchgehend-rechts-vorhanden,Stufen-bis-Toilette-Farbliche-Markierung-erste-u-letzte-Stufe,Tuerbreite-der-Toilettenkabine-cm,ToilettenTuer-von-außen-entriegelbar,Notklingel-in-Toilettenkabine-vorhanden,Hoehe-Notklingel-in-Toilettenkabine,Bewegungsflaeche-vor-WC-Tiefe-cm,Bewegungsflaeche-vor-WC-Breite-cm,Bewegungsflaeche-links-vom-WC:-Tiefe-cm,Bewegungsflaeche-links-vom-WC:-Breite-cm,Bewegungsflaeche-rechts-vom-WC:-Tiefe-cm,Bewegungsflaeche-rechts-vom-WC:-Breite-cm,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Fotozelle,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Hebelarm,Besondere-Hilfestellungen-f-Menschen-m-Hoerbehinderung-vorhanden,Besondere-Hilfestellungen-f-Menschen-m-Seebhind-Blinde-vorhanden,Allgemeine-Hilfestellungen-vor-Ort-vorhanden,Beschreibung-Hilfestellungen-vor-Ort,,,,,,,
Bildung,Kabarett - Leipziger Central Kabarett,teilweise,nein,ja,teilweise,Markt 9,4109,Leipzig,,12.3741536,51.3410378,nein,nein,0,nein,0,,nein,0,0,nein,nein,nein,ja,mit dem Aufzug in der Königshauspassage gegenüber Aufgang B - aber kein Selbstfahreraufzug,nein,0,0,0,nein,nein,nein,nein,,nein,0,86,nein,nein,nein,nein,ja,nein,nein,ja,0,130,nein,160,160,120,110,beim Material,ja,nein,nein,0,0,nein,nein,nein,95,ja,nein,0,158,170,56,119,56,18,nein,ja,nein,nein,ja,Donnerstag ermäßigte Preise für behinderte Gäste, Behindertentoilette in der Künstlergarderobe,,,,,,
Bildung,Kabarett - Leipziger Pfeffermühle,teilweise,ja,nein,vollständig,Katharinenstr. 17,4109,Leipzig,"Kassenöffnungszeiten:
Mo - Fr  11 - 20 Uhr
Sa 15 - 20 Uhr
So, feiertags jeweils 2 Std. vor Vorstellungsbeginn
an spielfreien Wochentagen: 11 - 18 Uhr
an spielfreien Sonntagen bleibt die Kasse geschlossen",12.3745441,51.3424518,ja,ja,3,nein,0,,nein,0,0,nein,nein,nein,ja,und stark gehbehinderte Gäste bitte an der Kasse melden - Aufzugnutzung im Vorderhaus nur mit Personalbegleitung zum Hintereingang der Spielstätte,,nein,0,0,0,nein,nein,nein,nein,,nein,0,90,nein,nein,nein,nein,ja,nein,nein,ja,0,90,nein,110,210,110,110,an der Kasse,ja,ja,nein,0,0,nein,nein,nein,95,ja,nein,0,152,220,70,104,70,104,ja,nein,nein,nein,ja,"20 Rollstuhl-Stellplätze neben 90cm hoher Balustrade; 
für Weg zum Behinderten-WC bitte Begleitung anfordern;",,,,,,
Bildung,Krystallpalast Varieté Leipzig GmbH,teilweise,nein,ja,vollständig,Magazingasse 4,4109,Leipzig,"Kasse: 
Mo - Sa 10.00 - 20.00 Uhr;
So  13.00 - 18.00 Uhr;
bei Spätvorstellung bis 21.00 Uhr;       
           
Vorstellungen:  
Mi, Do 20.00 Uhr;
Fr  21.00 Uhr
Sa 18.00 und 21.00 Uhr
So  15.00 und 18.00 Uhr",12.3768937,51.3372765,ja,nein,0,nein,0,Schillerstraße 4x,ja,1,13,nein,nein,nein,ja,,nein,0,0,0,nein,nein,nein,nein,,nein,0,100,nein,nein,nein,nein,ja,nein,nein,ja,0,90,nein,110,140,138,110,am Empfang oder im Saal,ja,ja,nein,0,0,nein,nein,nein,93,ja,ja,90,153,182,230,93,230,93,ja,nein,nein,nein,ja,"markierte Behindertenparkplätze in der Schillerstraße;
Hinweis bei Kartenbestellung ermöglicht Hilfe beim Weg zur Toilette sowie Reservierung gut erreichbarer Sitzplätze; auf Anfrage auch spezielles Speiseangebot für Diabetiker",,,,,,,
Bildung,Andreaskirche (Ev.-Luth.),vollständig,nein,nein,vollständig,Scharnhorststr. 29,4275,Leipzig,"Kanzlei Scharnhorststr. 21:
Mo, Di   9.00 - 12.00 Uhr
Mi, Do 15.00 - 18.00 Uhr
Kirchgemeindesaal bei Veranstaltungen",12.37534,51.31992,nein,nein,0,nein,0,,nein,0,0,nein,nein,nein,ja,,ja,2800,75,300,nein,nein,nein,nein,,nein,0,95,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,ja,nein,0,0,nein,nein,nein,95,nein,ja,60,210,185,70,97,70,110,nein,nein,ja,nein,ja,"drahtlose Übertragungsanlage für Hörgeschädigte
( 36,72 MHz); aber: Gottesdienste (außer an Feiertagen) im Pavillon der Hoffnung",,,,,,,
Bildung,Baptisten Leipzig,vollständig,ja,nein,vollständig,Bernhard-Göring-Str. 18 - 20,4107,Leipzig,,12.37755,51.32863,ja,ja,1,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,Eingangstür,ja,0,90,nein,nein,nein,nein,ja,nein,nein,ja,0,90,nein,110,140,108,92,,ja,nein,nein,0,0,nein,nein,nein,93,ja,ja,20,153,182,70,98,70,98,nein,ja,ja,nein,ja,"im Versammlungsraum 10 Empfangsgeräte
Behinderten-WC im EG",,,,,,,
Bildung,Bethlehemgemeinde (Ev.-Luth.),vollständig,ja,nein,vollständig,Kurt-Eisner-Str. 22,4275,Leipzig,"Pfarramt:
Mo , Mi  16.00 - 18.00 Uhr
Do  10.00 - 12.00 Uhr",12.3648609,51.3208348,ja,ja,0,ja,0,im Hof,nein,0,0,nein,ja,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,90,nein,ja,nein,nein,nein,nein,nein,ja,0,90,nein,110,140,93,91,,ja,ja,nein,0,0,nein,nein,nein,90,ja,ja,86,150,200,70,166,70,94,nein,ja,ja,nein,ja,"Gottesdienst im Kirchgemeindesaal im 1. Stock,
Induktionsschleife im Kirchgemeindesaal,
Beh.-WC im Erdgeschoss",,,,,,,
Bildung,Caritaszentrum Agneshaus,vollständig,ja,nein,vollständig,Elsterstr. 15,4109,Leipzig,,12.3662149,51.339184,nein,nein,0,nein,0,,nein,0,0,nein,nein,nein,nein,,ja,1025,61,0,ja,ja,nein,ja,vor der Tür,ja,85,90,nein,nein,nein,nein,ja,nein,nein,ja,0,100,nein,110,210,92,82,,ja,ja,nein,0,0,nein,nein,nein,88,ja,ja,0,170,200,70,97,70,95,nein,ja,nein,ja,ja,"Ansage der Etagen im Aufzug; Beh.-WC im EG;   Geschäftsstelle der Caritas; Beratungsstellen, Notwohnungen für junge Mütter mit Kindern; Gemeinschaftsräume",,,,,,,
Bildung,Die Heilsarmee - Korps Leipzig,nein,nein,nein,nein,Südblick 5a,4329,Leipzig,"Mo - Fr  9.00 - 17.00 Uhr
So          10.00 - 14.00 Uhr

Gottesdienst: So 10.00 - 12.00 Uhr
Jugendcafé: Mi 15.30 - 21.30 Uhr,
                       Fr 15.30 - 20.30 Uhr,
                       Sa 15.30 - 22.30 Uhr
Begegnungscafé: Fr und So 15.00 - 18.00 Uhr
Frauenkreis: Di 16.00 - 17.30 Uhr",12.45533,51.35121,ja,ja,0,nein,0,,ja,9,16,ja,ja,nein,ja,,ja,42,6,159,nein,nein,nein,ja,links neben der Tür,ja,137,120,nein,ja,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,ja,ja,nein,0,0,nein,nein,nein,95,ja,ja,0,220,113,162,18,162,60,nein,ja,nein,nein,ja,"Nichtraucher,
Speisekarte in Großschrift und Angebot für Diabetiker;
Übernachtungsmöglichkeit in einem 2-Bett-Zimmer mit zusätzlichem Klappbett im 1. Obergeschoß",,,,,,,
Bildung,"Erlöserkirche, ev.- luth.",vollständig,nein,nein,vollständig,Dauthestr. 1a,4317,Leipzig,"Gemeindebüro:
Mo 15 - 17 Uhr;
Di, Do 9 - 12 Uhr;
Mi 9 - 12 Uhr und 15 - 18 Uhr;
sonn- und feiertags Gottesdienst ab 10 Uhr;

Veranstaltungen siehe Gemeindeblatt der Erlöserkirchgemeinde Leipzig-Thonberg",12.40319,51.32389,ja,ja,3,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,links neben Eingang,nein,102,100,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,ja,nein,0,0,nein,nein,nein,90,ja,ja,10,165,200,50,96,70,125,nein,ja,nein,nein,nein,,,,,,,,
Bildung,Ev. Freikirchliche Gemeinde Leipzig Schiebestrasse,nein,nein,nein,teilweise,Schiebestr. 32,4129,Leipzig,"Gemeinderäume vor allem sonntags
Jugend-Café: Di, Do  16.00 - 21.00 Uhr",12.3881057,51.3630232,ja,ja,0,ja,1,Hofgelände,ja,8,17,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,Eingangstür,nein,140,89,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,ja,nein,0,0,nein,nein,nein,82,ja,nein,0,171,153,55,19,55,70,nein,ja,nein,nein,ja,"zur  1. Etage  weitere 3 x 7 Stufen
zur  2. Etage  weitere 3 x 7 Stufen (Jugendcafé)
Beh.-Toilette im Eingangsbereich ohne Stufen",,,,,,,
Bildung,Evangelisch-reformierte Kirche zu Leipzig,teilweise,nein,nein,teilweise,Tröndlinring 7,4105,Leipzig,"Kanzlei: Mo, Di, Do  9-16 Uhr, Mi: 9-17 Uhr, Fr 9-12 Uhr
und nach Vereinbarung zu jeder Zeit. 
Gottesdienst So: 10 Uhr",12.37307,51.34469,ja,ja,1,nein,0,,ja,1,18,nein,nein,nein,ja,,ja,150,20,180,nein,nein,nein,ja,am Eingang Gemeindehaus,ja,150,157,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,ja,nein,0,0,nein,nein,nein,104,ja,nein,0,162,205,55,82,55,42,nein,ja,ja,nein,ja,"Rollstuhlfahrer bitte vorab melden, damit Rampe über 5 Stufen im Mittelbau angelegt werden kann;
Hörschleifen für Hörbehinderte in der Kirche vorhanden.
Kopfhörer können zur Verfügung gestellt werden.",,,,,,,
Bildung,Freie evangelische Gemeinde Leipzig,teilweise,nein,nein,teilweise,Rossplatz 8+9,4103,Leipzig,,12.3807434,51.336015,nein,nein,0,nein,0,,ja,1,12,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,,nein,0,120,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,ja,nein,0,0,nein,nein,nein,86,ja,nein,0,150,150,68,98,68,101,nein,ja,ja,ja,ja,"verschiedene Angebote für unterschiedliche Gruppen siehe Aushang;
Liedtexte werden per Beamer gezeigt;
Gehörlosengottesdienst an jedem 1. Samstag im Monat 15 Uhr (Eingang dann über Hintereingang mit 4 Stufen);",,,,,,,
Bildung,Friedenskirche,nein,nein,nein,nein,Kirchplatz 9,4155,Leipzig,"Mai - September:  täglich  15.00 - 18.00 Uhr

Gemeindebüro: Di, Fr 9 - 12 Uhr, Mi 15 - 18 Uhr",12.3692095,51.3584485,ja,ja,0,ja,0,,ja,7,16,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,200,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,nein,nein,0,0,nein,nein,nein,80,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,,,,,,,,
Bildung,Haus der Kirche,teilweise,nein,ja,nein,Burgstr. 1 - 5,4109,Leipzig,,12.3733015,51.3390158,ja,ja,4,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,80,nein,nein,nein,nein,nein,nein,nein,ja,0,90,nein,110,124,132,110,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Bildung,Heilandskirchgemeinde,nein,nein,nein,nein,Rudolph-Sack-Str.  / E.-Zeigner-Allee,4229,Leipzig,"Pfarramt:
Di 9-11 Uhr und Mi 15 -18 uhr",12.338166,51.3269512,ja,ja,0,nein,0,,ja,25,18,ja,ja,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,85,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,nein,ja,25,"16,5",ja,ja,nein,57,nein,nein,0,50,72,72,50,72,50,nein,nein,nein,nein,ja,Hilfe in der Kirche möglich.,,,,,,,
Bildung,Isrealitische Religionsgemeinde,nein,nein,nein,nein,Löhrstr. 10,4105,Leipzig,"Gemeinde: Mo bis Do: 9-14.30 Uhr
Friedhof: im Winter Mo bis Fr: 9-16 Uhr, 
im Sommer Mo bis Do: 8-19 Uhr, Fr: 8-17 Uhr",12.37384,51.34548,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,"Zugang in die Synagoge für Männer nur mit 
Kopfbedeckung, Synagoge: Keilstr. 4.",,,,,,,
Bildung,Kath. Studentengemeinde,nein,nein,nein,nein,Floßplatz 32,4107,Leipzig,,12.37114,51.33091,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Bildung,"Kirche zum Heiligen Kreuz, ev.- luth.",nein,nein,nein,nein,Neustädter Markt 8,4315,Leipzig,"Mo: 16-18 Uhr, Di: 14-18 Uhr, Do und Fr: 10-12 Uhr",12.4036041,51.3478888,nein,nein,0,nein,0,,ja,6,16,ja,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,220,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,ja,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,"Hilfe durch Gemeindemitglieder möglich;
Hausbesuch mit Abendmahl möglich;",,,,,,,
Bildung,Kirchgemeinde St. Laurentius Leipzig/Leutzsch,vollständig,nein,nein,nein,William-Zipperer-Str. 149,4179,Leipzig,"Gottesdienste So und feiertags: 9.30 Uhr,  
Pfarramt:  Di: 10 -12 Uhr,  Do 15 - 18 Uhr",12.31317,51.34889,ja,ja,0,ja,0,Gemeindegelände,nein,0,0,nein,ja,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,100,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,80,15,0,90,,ja,nein,nein,0,0,nein,nein,nein,10,nein,nein,0,150,150,0,95,0,95,nein,nein,nein,nein,nein,,,,,,,,
Bildung,Knauthainer Kirche,nein,nein,nein,nein,Seumestr. 129,4249,Leipzig,"Pfarramt: Mo  9 - 12 Uhr;
Di  15 - 18 Uhr;
Do 13 - 16 Uhr
Fr  nach Vereinbarung
Pfarrersprechstunde: Di 16 - 18 Uhr",12.31173,51.2755,nein,nein,,nein,0,,nein,7,18,ja,ja,nein,ja,Schräge zum Eingang,ja,550,126,50,nein,ja,nein,nein,,nein,0,150,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,,,,,,,,
Bildung,Kreuzkirche ev.-methodistische Kirche,teilweise,nein,nein,teilweise,Paul-Gruner-Str. 26,4107,Leipzig,,12.37749,51.32799,ja,nein,0,ja,3,,nein,2,116,ja,ja,nein,ja,Schräge zum Seiteneingang,ja,420,32,109,nein,nein,nein,nein,,nein,0,97,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,ja,nein,0,0,nein,nein,nein,93,ja,nein,0,109,135,52,92,52,37,nein,ja,ja,nein,ja,"6 Kopfhöreranschlüsse in der Kreuzkirche;
Behinderten-WC (s. Angaben) im Gemeindezentrum Kutscherhaus",,,,,,,
Bildung,Landeskirchliche Gemeinschaft,nein,nein,nein,nein,Paul-Gruner-Str. 40-44,4107,Leipzig,"Gemeindestunde April bis September 
So: 19 Uhr, Oktober bis März So: 16 Uhr",12.3749323,51.3284312,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Bildung,Markuskirchgemeinde Reudnitz,nein,nein,nein,nein,Dresdner Str. 59,4317,Leipzig,"Di : 13.30 - 16 Uhr, Mi: 15-18 Uhr, 
So: 9.30 Uhr (Gottesdienst)",12.4029574,51.3390214,ja,ja,0,nein,0,,ja,4,15,nein,ja,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,100,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Bildung,"Michaelis-Friedens-Kirchgemeinde, ev.- luth.",teilweise,nein,nein,nein,Kirchplatz 9,4155,Leipzig,"Di   9.00 - 12.00 Uhr
Mi   15.00 - 18.00 Uhr
Fr      9.00 - 12.00 Uhr
und zu den Veranstaltungen",12.3692095,51.3584485,ja,ja,0,ja,0,,nein,10,17,ja,nein,nein,ja,zum Untergeschoss an Ostseite des Hauses,ja,250,25,120,nein,ja,nein,nein,,nein,0,180,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,ja,nein,0,0,nein,nein,nein,90,ja,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,,,,,,,,
Bildung,Michaeliskirche,vollständig,nein,nein,nein,Nordplatz 14,4105,Leipzig,"Kirche Mai - Sept. Mo - Sa 15 - 18 Uhr
Gemeindebüro: 
Di + Fr 9.00 - 12.00 Uhr
Mi 15.00 - 18 Uhr",12.3747655,51.3524802,ja,ja,0,nein,0,,nein,6,16,ja,ja,nein,ja,über Schräge zum rechten Nebeneingang,ja,1440,90,120,ja,ja,ja,nein,,nein,0,130,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,nein,ja,4,17,ja,ja,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,ja,nein,ja,"In regelmäßigen Abständen finden in der Michaeliskirche Gehörlosengottesdienste statt,
ein Sitzblock ist mit Induktionsschleifen ausgestattet",,,,,,,
Bildung,"Nathanaelgemeinde, ev.-luth.",nein,nein,nein,nein,Rietschelstr. 10 sowie 12 - 18,4177,Leipzig,"Kanzlei: Di 14 - 17 Uhr
Fr 9 - 12 Uhr",12.3354318,51.3413425,ja,ja,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,2 Behindertenparkplätze vor Rietschelstr. 4,,,,,,,
Bildung,Paul-Gerhardt-Kirche,nein,nein,nein,nein,Selnecker Str.,4277,Leipzig,,12.3704467,51.3092894,nein,nein,0,nein,0,,nein,3,16,nein,nein,nein,ja,linker Nebeneingang mit mobilen Spuren,ja,270,48,0,nein,nein,nein,nein,,nein,0,80,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Bildung,Pauluskirche Grünau,vollständig,nein,nein,vollständig,Alte Salzstr. 185,4209,Leipzig,"Büro Pfarramt :

Mo und Mi: 9-12 Uhr und 16-18 Uhr",12.27861,51.31427,ja,ja,0,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,links neben der Eingangstür,nein,110,111,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,ja,nein,0,0,nein,nein,nein,90,ja,ja,0,170,170,70,100,70,100,nein,ja,ja,nein,nein,Induktionsschleife im Saal,,,,,,,
Bildung,Peterskirche,teilweise,nein,nein,nein,Schletterstr. 5,4107,Leipzig,"Kirchenführungen nach vorheriger Anmeldung 
Gottesdienste: So  9.30 Uhr
Do  12.00 Uhr Orgelandacht
Mo  7.30 - 8.00 Uhr Morgenandacht des ESZ (nicht in den Schulferien)",12.3761438,51.3304708,nein,nein,0,nein,0,,nein,1,13,nein,nein,nein,ja,"Turmeingang - Nordseite, Riemannstr.",ja,105,12,79,nein,nein,nein,nein,,nein,0,104,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,nein,nein,0,0,nein,nein,nein,80,ja,nein,0,100,73,55,21,55,69,nein,nein,nein,ja,ja,"Rampe am Seiteneingang ist mobil, bitte vor Besuch der Kirche telefonisch anmelden,
Blindenführhund kann mitgebracht werden",,,,,,,
Bildung,Raum der Stille,vollständig,nein,nein,teilweise,Hainstr. 12-14,4107,Leipzig,"Infoladen und Raum der Stille:
Mo - Fr  11.00 - 19.00 Uhr
Sa 11 - 16 Uhr",12.37365,51.34229,nein,nein,0,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,90,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,nein,nein,0,0,nein,nein,nein,100,ja,ja,80,100,220,60,60,60,70,nein,ja,nein,nein,ja,Angebote zu den Bereichen Religion und  Weltanschauung, Lebenshilfe und Meditation,,,,,,
Bildung,Russische Kirche,nein,nein,nein,nein,Philipp-Rosenthal-Str. 51a,4103,Leipzig,"im  Winter  von      10 - 16 Uhr
im  Sommer  von  10 - 17 Uhr",12.396938,51.3240967,ja,ja,0,nein,0,,ja,38,14,nein,ja,nein,nein,,nein,0,0,0,nein,nein,nein,ja,nach 4 Stufen links neben der Tür,nein,88,50,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,,,,,,,,
Bildung,St. Bonifatius,teilweise,nein,nein,nein,Prinz-Eugen-Str. 21,4277,Leipzig,"Pfarrbüro:
Mo 9 - 11 und 13 - 15 Uhr
Mi 9 - 11 Uhr
Do 14 - 16 Uhr",12.37969,51.30175,nein,nein,0,nein,0,,ja,3,"16,5",nein,nein,nein,ja,,ja,250,22,175,ja,nein,nein,nein,,nein,0,109,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,"Hilfe durch Gemeindemitglieder möglich.
Toilette im Pfarramt.",,,,,,,
Bildung,St. Hedwig,nein,nein,nein,nein,Pestalozzistr. 17,4178,Leipzig - Böhlitz-Ehrenberg,"Pfarramtsbüro in der Karl-Heine-Str. 110
Mo - Fr  7 - 16 Uhr",12.2939326,51.3573633,ja,ja,0,nein,0,,ja,3,16,ja,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,96,nein,nein,nein,nein,nein,nein,nein,nein,0,90,nein,110,0,85,0,,ja,nein,nein,0,0,nein,nein,nein,70,nein,nein,0,0,100,0,70,0,70,nein,nein,nein,nein,nein,,,,,,,,
Bildung,St. Martin - Katholische Pfarrei,teilweise,nein,nein,teilweise,Kolpingweg 1,4209,Leipzig,"Büro: Mo, Di, Mi, Do  9 - 12 Uhr
Di 14 - 18 Uhr",12.2795279,51.3128382,ja,ja,0,ja,0,vor der Kirche,ja,4,16,nein,nein,nein,ja,,ja,400,38,174,nein,nein,nein,ja,links am Eingang,nein,130,158,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,ja,ja,nein,0,0,nein,nein,nein,95,nein,nein,0,107,168,68,58,68,77,nein,nein,nein,nein,ja,Hilfe in der Kirche möglich.,,,,,,,
Bildung,St. Trinitatis Kirche,nein,nein,nein,teilweise,Nonnemühlgasse 2,4107,Leipzig,"Heilige Messe So: 9.30 Uhr, 11 Uhr, Mo bis Sa: 18 Uhr",12.3723448,51.3351495,ja,ja,1,ja,0,,nein,6,14,ja,ja,nein,ja,ebenerdig von Straßenkreuzung Martin-Luther-Ring/Peterssteinweg,nein,,,,nein,nein,nein,ja,Wohnhauseingang,ja,160,93,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,ja,nein,0,0,nein,nein,nein,93,ja,ja,35,180,180,180,106,180,40,nein,ja,ja,nein,ja,seit  11.5.2015 in Nonnenmühlgasse 2,,,,,,,
